,Filename,Path,Timestamp
43,Filter_Zap_Kick.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/FX/Filter_Zap_Kick.json,2025-01-28 15:52:31.000000
44,Drop_Tha_Bomb.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/FX/Drop_Tha_Bomb.json,2025-01-28 15:52:31.000000
45,Noise_Sweep.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/FX/Noise_Sweep.json,2025-01-28 15:52:31.000000
46,8-bit_DM_Obm.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/8-bit_DM_Obm.json,2025-01-28 16:02:28.000000
47,OWD_Kit_Live_1.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/OWD_Kit_Live_1.json,2025-01-28 16:02:28.000000
48,Digital_DM_07.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Digital_DM_07.json,2025-01-28 16:02:28.000000
49,Disco_Funk_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Disco_Funk_Kit.json,2025-01-28 15:52:31.000000
50,Jazz_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Jazz_Kit.json,2025-01-28 15:52:31.000000
51,8-bit_DM_L2.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/8-bit_DM_L2.json,2025-01-28 16:02:28.000000
52,Ethno_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Ethno_Kit.json,2025-01-28 15:52:31.000000
53,Synthdrum_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Synthdrum_Kit.json,2025-01-28 16:02:28.000000
54,Timeless_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Timeless_Kit.json,2025-01-28 16:02:28.000000
55,Analog_DM_06.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Analog_DM_06.json,2025-01-28 16:02:28.000000
56,vinyl_hiphop_kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/vinyl_hiphop_kit.json,2025-01-28 15:52:31.000000
57,Rap_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Rap_Kit.json,2025-01-28 16:02:28.000000
58,DNB_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/DNB_Kit.json,2025-01-28 16:02:28.000000
59,12-bit_DM_E.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/12-bit_DM_E.json,2025-01-28 16:02:28.000000
60,Analog_DM_09.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Analog_DM_09.json,2025-01-28 15:52:31.000000
61,House_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/House_Kit.json,2025-01-28 16:02:28.000000
62,EDM_Pop_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/EDM_Pop_Kit.json,2025-01-28 15:52:31.000000
63,Analog_DM_08.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Analog_DM_08.json,2025-01-28 15:52:31.000000
64,80s_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/80s_Kit.json,2025-01-28 16:02:28.000000
65,OWD_Kit_16.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/OWD_Kit_16.json,2025-01-28 16:02:28.000000
66,Analog_DM_78.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Analog_DM_78.json,2025-01-28 16:02:28.000000
67,8-bit_DM_L1.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/8-bit_DM_L1.json,2025-01-28 16:02:28.000000
68,Found_Sounds_Kit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/Found_Sounds_Kit.json,2025-01-28 16:02:28.000000
69,OWD_Kit_1.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/OWD_Kit_1.json,2025-01-28 15:52:31.000000
70,OWD_Kit_Live_2.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Drums/OWD_Kit_Live_2.json,2025-01-28 16:02:28.000000
71,Wav_Rider.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Wav_Rider.json,2025-01-28 15:52:31.000000
72,pwm_lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/pwm_lead.json,2025-01-28 15:52:31.000000
73,Minor_Glide_Lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Minor_Glide_Lead.json,2025-01-28 16:02:28.000000
74,Minor_-_Major_Bend.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Minor_-_Major_Bend.json,2025-01-28 15:52:31.000000
75,Wild_Child.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Wild_Child.json,2025-01-28 15:52:31.000000
76,Funkifize_Oct_Lead_1.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Funkifize_Oct_Lead_1.json,2025-01-28 15:52:31.000000
77,smooth_saw_lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/smooth_saw_lead.json,2025-01-28 15:52:31.000000
78,Miles.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Miles.json,2025-01-28 15:52:31.000000
79,square_lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/square_lead.json,2025-01-28 15:52:31.000000
80,Funkifize_Oct_Lead_2.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Funkifize_Oct_Lead_2.json,2025-01-28 15:52:31.000000
81,triangle_lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/triangle_lead.json,2025-01-28 15:52:31.000000
82,distant_saw_lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/distant_saw_lead.json,2025-01-28 15:52:31.000000
83,Joystick.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Joystick.json,2025-01-28 15:52:31.000000
84,Kyoto_Banjo.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Kyoto_Banjo.json,2025-01-28 16:02:28.000000
85,saw_lead_lp24.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/saw_lead_lp24.json,2025-01-28 15:52:31.000000
86,supersaw_lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/supersaw_lead.json,2025-01-28 15:52:31.000000
87,saw_lead_lp6.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/saw_lead_lp6.json,2025-01-28 15:52:31.000000
88,Westcoast_Lead.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Westcoast_Lead.json,2025-01-28 16:02:28.000000
89,saw_pluck.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/saw_pluck.json,2025-01-28 15:52:31.000000
90,Chunky_Operator.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Leads/Chunky_Operator.json,2025-01-28 16:02:28.000000
91,Campfire.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Campfire.json,2025-01-28 15:52:31.000000
92,Mellow_Picking.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Mellow_Picking.json,2025-01-28 15:52:31.000000
93,Modern_Nylon_LT.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Modern_Nylon_LT.json,2025-01-28 16:02:28.000000
94,Light_As_A_Feather.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Light_As_A_Feather.json,2025-01-28 15:52:31.000000
95,Cloudlands.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Cloudlands.json,2025-01-28 16:02:28.000000
96,Storyteller.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Storyteller.json,2025-01-28 15:52:31.000000
97,Morning_Dew.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Morning_Dew.json,2025-01-28 16:02:28.000000
98,Place_of_Peace.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Place_of_Peace.json,2025-01-28 15:52:31.000000
99,Robust_Cinematic.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Robust_Cinematic.json,2025-01-28 15:52:31.000000
100,Steel_Strings_LT.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Steel_Strings_LT.json,2025-01-28 15:52:31.000000
101,Soft_Nylon.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Soft_Nylon.json,2025-01-28 16:02:28.000000
102,Faux_12_Str._Ac._Gtr.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Faux_12_Str._Ac._Gtr.json,2025-01-28 15:52:31.000000
103,Bright_Pop.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Bright_Pop.json,2025-01-28 15:52:31.000000
104,Moonshiner.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Moonshiner.json,2025-01-28 15:52:31.000000
105,Reflective_Waters.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Reflective_Waters.json,2025-01-28 16:02:28.000000
106,Wine_Barrel.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Wine_Barrel.json,2025-01-28 16:02:28.000000
107,Iberian_Strings.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Acoustic Guitars/Iberian_Strings.json,2025-01-28 16:02:28.000000
108,Pipe_Organ_Swell_Manual.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Pipe_Organ_Swell_Manual.json,2025-01-28 16:02:28.000000
109,Drawbar_Classic_Split.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Drawbar_Classic_Split.json,2025-01-28 15:52:31.000000
110,DrawbarClassicSplit.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/DrawbarClassicSplit.json,2025-01-28 15:52:31.000000
111,Drawbar_First_3_Classic.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Drawbar_First_3_Classic.json,2025-01-28 15:52:31.000000
112,Pipe_Organ_Choir_Manual.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Pipe_Organ_Choir_Manual.json,2025-01-28 16:02:28.000000
113,Transistor_V_8888.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Transistor_V_8888.json,2025-01-28 16:02:28.000000
114,Drawbar_Gospel_1.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Drawbar_Gospel_1.json,2025-01-28 15:52:31.000000
115,Pipe_Organ_Great_Manual.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Pipe_Organ_Great_Manual.json,2025-01-28 16:02:28.000000
116,Pipe_Organ_-_3_Manual.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Pipe_Organ_-_3_Manual.json,2025-01-28 16:02:28.000000
117,Drawbar_Full_Organ.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Drawbar_Full_Organ.json,2025-01-28 16:02:28.000000
118,Drawbar_Lower_Manual.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Drawbar_Lower_Manual.json,2025-01-28 15:52:31.000000
119,Transistor_V_8880.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Transistor_V_8880.json,2025-01-28 16:02:28.000000
120,Drawbar_8.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Organs/Drawbar_8.json,2025-01-28 15:52:31.000000
121,Mixed_String_Section_Longs.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Orchestral/Mixed_String_Section_Longs.json,2025-01-28 16:02:28.000000
122,Full_Orchestra_Tutti.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Orchestral/Full_Orchestra_Tutti.json,2025-01-28 16:02:28.000000
123,Cop_Drama.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Cop_Drama.json,2025-01-28 15:52:31.000000
124,Warm_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Warm_Bass.json,2025-01-28 15:52:31.000000
125,House_Bounce.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/House_Bounce.json,2025-01-28 15:52:31.000000
126,glide_bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/glide_bass.json,2025-01-28 15:52:31.000000
127,Thumper_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Thumper_Bass.json,2025-01-28 15:52:31.000000
128,square_bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/square_bass.json,2025-01-28 15:52:31.000000
129,Bass_Bomb.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Bass_Bomb.json,2025-01-28 15:52:31.000000
130,Twisted_Mettle.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Twisted_Mettle.json,2025-01-28 16:02:28.000000
131,triangle_bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/triangle_bass.json,2025-01-28 15:52:31.000000
132,square_sub.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/square_sub.json,2025-01-28 15:52:31.000000
133,Thicc_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Thicc_Bass.json,2025-01-28 16:02:28.000000
134,Final_Boss.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Final_Boss.json,2025-01-28 15:52:31.000000
135,Screaming_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Screaming_Bass.json,2025-01-28 15:52:31.000000
136,pulse_bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/pulse_bass.json,2025-01-28 15:52:31.000000
137,Roundwound_Bass_LT.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Roundwound_Bass_LT.json,2025-01-28 15:52:31.000000
138,Detuned_Dancefloor.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Detuned_Dancefloor.json,2025-01-28 16:02:28.000000
139,Growl.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Growl.json,2025-01-28 16:02:28.000000
140,Flatwound_Bass_LT.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Flatwound_Bass_LT.json,2025-01-28 16:02:28.000000
141,compressed_di_2.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/compressed_di_2.json,2025-01-28 15:52:31.000000
142,Driven_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Driven_Bass.json,2025-01-28 15:52:31.000000
143,Street_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Street_Bass.json,2025-01-28 16:02:28.000000
144,fm_bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/fm_bass.json,2025-01-28 15:52:31.000000
145,pwm_bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/pwm_bass.json,2025-01-28 15:52:31.000000
146,compressed_di_1.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/compressed_di_1.json,2025-01-28 15:52:31.000000
147,Batting_92.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Batting_92.json,2025-01-28 16:02:28.000000
148,Chipped_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Chipped_Bass.json,2025-01-28 16:02:28.000000
149,Dub_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Dub_Bass.json,2025-01-28 15:52:31.000000
150,Wide_Load.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Wide_Load.json,2025-01-28 15:52:31.000000
151,Justy.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Justy.json,2025-01-28 15:52:31.000000
152,Can_Opener.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Can_Opener.json,2025-01-28 16:02:28.000000
153,Aggresso_Bass.json,/Users/bfh/Library/Application Support/Universal Audio/workspace/component_factory_presets/uaudio_shape/Bass/Aggresso_Bass.json,2025-01-28 16:02:28.000000
